area,session,object,event,start_bin,stop_bin,center_time_s,acc,auc,n_pcs_used,p_auc,null_auc_mean,null_auc_ci95_high,q_auc
F6,MonkeyB_Session10,Object2,Event1,29,34,0.43,0.6326666666666667,0.6944444444444445,8,0.2455089820359281,0.4963333333333333,0.7533333333333334,0.8132306814941542
F6,MonkeyB_Session10,Object2,Event1,30,35,0.45,0.54,0.5333333333333333,8,0.2994011976047904,0.4962733333333333,0.7701666666666666,0.8209463426088999
F6,MonkeyB_Session10,Object2,Event1,31,36,0.47,0.5666666666666667,0.5744444444444445,8,0.3033932135728543,0.4837466666666666,0.7500000000000001,0.8209463426088999
F6,MonkeyB_Session10,Object2,Event1,32,37,0.49,0.6253333333333333,0.638888888888889,8,0.0159680638722554,0.4906133333333333,0.7417499999999999,0.36726546906187424
F6,MonkeyB_Session10,Object2,Event1,33,38,0.51,0.6193333333333333,0.6844444444444445,8,0.0379241516966067,0.5051333333333333,0.7617499999999999,0.47744510978043875
F6,MonkeyB_Session10,Object2,Event1,34,39,0.53,0.5619999999999999,0.5577777777777778,8,0.7485029940119761,0.4997133333333333,0.8050833333333333,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,35,40,0.55,0.5173333333333333,0.5766666666666667,8,0.5788423153692615,0.49588,0.7919166666666665,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,36,41,0.5700000000000001,0.518,0.5122222222222222,8,0.3612774451097804,0.5044933333333333,0.7617499999999999,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,37,42,0.5900000000000001,0.4646666666666667,0.4622222222222223,8,0.1656686626746507,0.49972,0.7650833333333332,0.8132306814941542
F6,MonkeyB_Session10,Object2,Event1,38,43,0.6100000000000001,0.4553333333333333,0.4777777777777778,8,0.7604790419161677,0.48266,0.76,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,39,44,0.6300000000000001,0.418,0.4088888888888889,8,0.8043912175648703,0.49446,0.7617499999999999,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,40,45,0.6499999999999999,0.3513333333333333,0.2611111111111111,8,0.8502994011976048,0.4925,0.77,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,41,46,0.6699999999999999,0.3966666666666666,0.3333333333333333,8,0.5069860279441117,0.5024266666666667,0.7766666666666667,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,42,47,0.69,0.4253333333333333,0.3622222222222223,8,0.5788423153692615,0.4949533333333333,0.7468333333333331,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,43,48,0.71,0.4039999999999999,0.3422222222222222,8,0.8542914171656687,0.5014400000000001,0.7666666666666666,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,44,49,0.73,0.4033333333333332,0.4222222222222223,8,0.7664670658682635,0.5166066666666665,0.7799999999999999,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,45,50,0.75,0.4153333333333333,0.3877777777777778,8,0.6367265469061876,0.4816999999999999,0.7566666666666668,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event3,0,5,-0.75,0.5260000000000001,0.5244444444444444,8,0.469061876247505,0.5091266666666666,0.7617499999999999,0.6105481345002303
F6,MonkeyB_Session10,Object2,Event3,1,6,-0.73,0.6839999999999999,0.7222222222222221,8,0.3073852295409182,0.5110133333333333,0.7784166666666665,0.4508316699933467
F6,MonkeyB_Session10,Object2,Event3,2,7,-0.7100000000000001,0.6153333333333333,0.6033333333333334,8,0.0898203592814371,0.5115666666666667,0.7666666666666667,0.2577453788076021
F6,MonkeyB_Session10,Object2,Event3,3,8,-0.6900000000000001,0.392,0.3466666666666667,8,0.562874251497006,0.4938333333333333,0.7617499999999999,0.6879574184963407
F6,MonkeyB_Session10,Object2,Event3,4,9,-0.67,0.4653333333333334,0.4644444444444445,8,0.8143712574850299,0.49104,0.7452499999999997,0.8669113386130963
F6,MonkeyB_Session10,Object2,Event3,5,10,-0.65,0.3713333333333333,0.3488888888888889,8,0.6906187624750499,0.4824933333333333,0.7550833333333333,0.7725565817517508
F6,MonkeyB_Session10,Object2,Event3,6,11,-0.63,0.4686666666666667,0.46,8,0.4810379241516966,0.4837266666666667,0.7533333333333333,0.6105481345002303
F6,MonkeyB_Session10,Object2,Event3,7,12,-0.6100000000000001,0.5893333333333334,0.6211111111111112,8,0.2055888223552894,0.50168,0.7768333333333332,0.37691284098469724
F6,MonkeyB_Session10,Object2,Event3,8,13,-0.5900000000000001,0.6506666666666666,0.6955555555555556,8,0.1956087824351297,0.5213466666666667,0.7768333333333332,0.37691284098469724
F6,MonkeyB_Session10,Object2,Event3,9,14,-0.5700000000000001,0.6026666666666667,0.6111111111111112,8,0.0798403193612774,0.4981266666666666,0.7701666666666664,0.2577453788076021
F6,MonkeyB_Session10,Object2,Event3,10,15,-0.55,0.6006666666666667,0.6333333333333333,8,0.2215568862275449,0.4956933333333332,0.7717499999999999,0.38532934131736524
F6,MonkeyB_Session10,Object2,Event3,11,16,-0.53,0.5866666666666667,0.6266666666666666,8,0.1057884231536926,0.50944,0.7717499999999999,0.2771009704728474
F6,MonkeyB_Session10,Object2,Event3,12,17,-0.51,0.7193333333333334,0.8244444444444445,8,0.0159680638722554,0.5109066666666666,0.7633333333333333,0.10538922155688564
F6,MonkeyB_Session10,Object2,Event3,13,18,-0.49,0.6666666666666667,0.6755555555555555,8,0.0359281437125748,0.5074533333333334,0.7701666666666666,0.18819503849443958
F6,MonkeyB_Session10,Object2,Event3,14,19,-0.47,0.5299999999999999,0.5655555555555556,8,0.1217564870259481,0.5016333333333334,0.7633333333333333,0.2771009704728474
F6,MonkeyB_Session10,Object2,Event3,15,20,-0.45,0.6073333333333332,0.6333333333333333,8,0.1936127744510978,0.4899333333333334,0.7634999999999998,0.37691284098469724
F6,MonkeyB_Session10,Object2,Event3,16,21,-0.43,0.6039999999999999,0.701111111111111,8,0.1417165668662674,0.4926933333333333,0.7501666666666665,0.3117764471057883
F6,MonkeyB_Session10,Object2,Event3,17,22,-0.41,0.5046666666666667,0.5644444444444445,8,0.4530938123752495,0.4982266666666667,0.7466666666666667,0.6102896248319687
F6,MonkeyB_Session10,Object2,Event3,18,23,-0.39,0.4799999999999999,0.5077777777777779,8,0.8522954091816367,0.5137066666666666,0.7584166666666666,0.8789296407185628
F6,MonkeyB_Session10,Object2,Event3,19,24,-0.37,0.5193333333333334,0.6033333333333334,8,0.2295409181636726,0.5022133333333333,0.7617499999999999,0.38532934131736524
F6,MonkeyB_Session10,Object2,Event3,20,25,-0.35,0.4413333333333333,0.4722222222222222,8,0.7045908183632734,0.4986466666666666,0.7568333333333332,0.7750499001996007
F6,MonkeyB_Session10,Object2,Event3,21,26,-0.33,0.3779999999999999,0.3355555555555555,8,0.8842315369261478,0.5048,0.7884166666666667,0.8978350990327039
F6,MonkeyB_Session10,Object2,Event3,22,27,-0.31,0.4473333333333334,0.3855555555555555,8,0.5069860279441117,0.4765133333333334,0.7284166666666666,0.6313410914021015
F6,MonkeyB_Session10,Object2,Event3,23,28,-0.29,0.4659999999999998,0.4511111111111111,8,0.2015968063872255,0.4679400000000001,0.7701666666666666,0.37691284098469724
F6,MonkeyB_Session10,Object2,Event3,24,29,-0.27,0.5653333333333334,0.6255555555555555,8,0.1137724550898203,0.5166866666666667,0.8168333333333332,0.2771009704728474
F6,MonkeyB_Session10,Object2,Event3,25,30,-0.25,0.5733333333333334,0.6044444444444446,8,0.1936127744510978,0.5059533333333334,0.7533333333333334,0.37691284098469724
F6,MonkeyB_Session10,Object2,Event3,26,31,-0.2299999999999999,0.6173333333333334,0.6966666666666669,8,0.0718562874251497,0.4948266666666667,0.7684166666666665,0.24960605105578318
F6,MonkeyB_Session10,Object2,Event3,27,32,-0.21,0.6173333333333333,0.6911111111111111,8,0.2914171656686626,0.5054133333333333,0.7450833333333333,0.4401197604790419
F6,MonkeyB_Session10,Object2,Event3,28,33,-0.19,0.5313333333333333,0.51,8,0.3473053892215569,0.4934266666666666,0.7369999999999998,0.4877054401834629
F6,MonkeyB_Session10,Object2,Event3,29,34,-0.17,0.6373333333333333,0.6955555555555556,8,0.1017964071856287,0.5106866666666666,0.7750833333333333,0.2771009704728474
F6,MonkeyB_Session10,Object2,Event3,30,35,-0.15,0.6366666666666667,0.6922222222222224,8,0.059880239520958,0.4959533333333333,0.7650833333333332,0.24700598802395174
F6,MonkeyB_Session10,Object2,Event3,31,36,-0.13,0.6413333333333333,0.6666666666666667,8,0.0678642714570858,0.4779266666666667,0.7219166666666664,0.24883566200931462
F6,MonkeyB_Session10,Object2,Event3,32,37,-0.1099999999999999,0.7086666666666666,0.7644444444444445,8,0.0379241516966067,0.4712333333333333,0.7752499999999998,0.18819503849443958
F6,MonkeyB_Session10,Object2,Event3,33,38,-0.09,0.6459999999999999,0.6755555555555556,8,0.0379241516966067,0.46956,0.7503333333333331,0.18819503849443958
F6,MonkeyB_Session10,Object2,Event3,34,39,-0.07,0.5626666666666666,0.5911111111111113,8,0.0878243512974051,0.47698,0.7284166666666666,0.2577453788076021
F6,MonkeyB_Session10,Object2,Event3,35,40,-0.05,0.5573333333333335,0.5566666666666668,8,0.0139720558882235,0.4692333333333333,0.74,0.10246174318030567
F6,MonkeyB_Session10,Object2,Event3,36,41,-0.03,0.584,0.6566666666666667,8,0.4790419161676646,0.5172533333333333,0.8084166666666666,0.6105481345002303
F6,MonkeyB_Session10,Object2,Event3,37,42,-0.01,0.5553333333333333,0.5666666666666668,8,0.7445109780439122,0.5328066666666667,0.7984166666666667,0.8055364680475116
F6,MonkeyB_Session10,Object2,Event3,38,43,0.01,0.55,0.5411111111111111,8,0.6506986027944112,0.5064466666666667,0.7701666666666666,0.7472640925046459
F6,MonkeyB_Session10,Object2,Event3,39,44,0.03,0.3966666666666667,0.3266666666666667,8,0.9441117764471058,0.5219666666666667,0.79175,0.9441117764471058
F6,MonkeyB_Session10,Object2,Event3,40,45,0.0499999999999999,0.496,0.4466666666666667,8,0.3752495009980039,0.5110133333333334,0.7684166666666665,0.5159680638722554
F6,MonkeyB_Session10,Object2,Event3,41,46,0.0699999999999999,0.4606666666666665,0.4433333333333334,8,0.656686626746507,0.5107800000000001,0.7834999999999999,0.7472640925046459
F6,MonkeyB_Session10,Object2,Event3,42,47,0.0899999999999999,0.4833333333333333,0.48,8,0.8502994011976048,0.4839266666666666,0.7719166666666665,0.8789296407185628
F6,MonkeyB_Session10,Object2,Event3,43,48,0.1099999999999999,0.5459999999999999,0.4877777777777778,8,0.2335329341317365,0.48746,0.7466666666666667,0.38532934131736524
F6,MonkeyB_Session10,Object2,Event3,44,49,0.13,0.5259999999999999,0.4600000000000001,8,0.5808383233532934,0.4984866666666667,0.7568333333333332,0.6970059880239522
F6,MonkeyB_Session10,Object2,Event3,45,50,0.15,0.6906666666666667,0.7722222222222221,8,0.0678642714570858,0.50448,0.7817499999999998,0.24883566200931462
F6,MonkeyB_Session10,Object2,Event3,46,51,0.1699999999999999,0.5413333333333333,0.6177777777777779,8,0.3373253493013972,0.4835066666666666,0.7517499999999999,0.4839885446498307
F6,MonkeyB_Session10,Object2,Event3,47,52,0.1899999999999999,0.5833333333333333,0.6444444444444444,8,0.2934131736526946,0.47906,0.7366666666666667,0.4401197604790419
F6,MonkeyB_Session10,Object2,Event3,48,53,0.2099999999999999,0.6013333333333333,0.6488888888888888,8,0.0838323353293413,0.4962533333333333,0.75,0.2577453788076021
F6,MonkeyB_Session10,Object2,Event3,49,54,0.2299999999999999,0.5706666666666667,0.6777777777777778,8,0.1716566866267465,0.5056266666666667,0.7766666666666667,0.36546262314081507
F6,MonkeyB_Session10,Object2,Event3,50,55,0.25,0.6833333333333332,0.7988888888888889,8,0.0059880239520958,0.4997533333333333,0.7969999999999997,0.06586826347305352
F6,MonkeyB_Session10,Object2,Event3,51,56,0.27,0.8106666666666666,0.8955555555555555,8,0.0079840319361277,0.5023533333333333,0.7750833333333332,0.06586826347305352
F6,MonkeyB_Session10,Object2,Event3,52,57,0.29,0.6580000000000001,0.7477777777777779,8,0.0479041916167664,0.5055133333333334,0.7568333333333332,0.21077844311377217
F6,MonkeyB_Session10,Object2,Event3,53,58,0.31,0.6806666666666666,0.7455555555555555,8,0.0059880239520958,0.5092133333333334,0.77,0.06586826347305352
F6,MonkeyB_Session10,Object2,Event3,54,59,0.33,0.6273333333333333,0.6933333333333332,8,0.1197604790419161,0.5013733333333333,0.7785833333333332,0.2771009704728474
F6,MonkeyB_Session10,Object2,Event3,55,60,0.3500000000000001,0.6066666666666666,0.6477777777777779,8,0.2594810379241516,0.5058733333333333,0.7617499999999999,0.41089250071285993
F6,MonkeyB_Session10,Object2,Event3,56,61,0.3699999999999999,0.5613333333333334,0.6133333333333334,8,0.2235528942115768,0.4986933333333334,0.7601666666666665,0.38532934131736524
F6,MonkeyB_Session10,Object2,Event3,57,62,0.3899999999999999,0.564,0.601111111111111,8,0.2614770459081836,0.5024066666666667,0.7501666666666665,0.41089250071285993
F6,MonkeyB_Session10,Object2,Event3,58,63,0.4099999999999999,0.66,0.7977777777777778,8,0.1197604790419161,0.48734,0.7569999999999997,0.2771009704728474
F6,MonkeyB_Session10,Object2,Event3,59,64,0.4299999999999999,0.574,0.6200000000000001,8,0.6367265469061876,0.5049333333333333,0.7366666666666668,0.7472640925046459
F6,MonkeyB_Session10,Object2,Event3,60,65,0.4499999999999999,0.7786666666666667,0.85,8,0.0399201596806387,0.5164333333333334,0.7966666666666667,0.18819503849443958
F6,MonkeyB_Session10,Object2,Event3,61,66,0.47,0.7753333333333334,0.8555555555555557,8,0.0079840319361277,0.4983666666666666,0.7750833333333333,0.06586826347305352
F6,MonkeyB_Session10,Object2,Event3,62,67,0.49,0.8486666666666668,0.9333333333333332,8,0.0019960079840319,0.5089933333333333,0.7719166666666665,0.03293413173652635
F6,MonkeyB_Session10,Object2,Event3,63,68,0.51,0.8800000000000001,0.9377777777777776,8,0.0019960079840319,0.50784,0.7617499999999999,0.03293413173652635
F6,MonkeyB_Session10,Object2,Event3,64,69,0.53,0.8593333333333334,0.9366666666666664,8,0.0019960079840319,0.4723933333333333,0.7617499999999999,0.03293413173652635
F6,MonkeyB_Session10,Object2,Event3,65,70,0.55,0.8446666666666667,0.9122222222222224,8,0.0019960079840319,0.5065733333333333,0.7838333333333329,0.03293413173652635
F6,MonkeyB_Session10,Object3,Event1,0,5,-0.15,0.5766666666666667,0.5966666666666667,8,0.2734530938123752,0.5032800000000001,0.7884166666666667,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,1,6,-0.13,0.6346666666666666,0.6588888888888889,8,0.1377245508982036,0.4780333333333334,0.7468333333333331,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,2,7,-0.11,0.5993333333333333,0.6044444444444445,8,0.1936127744510978,0.5035266666666667,0.7584166666666666,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,3,8,-0.09,0.54,0.6066666666666668,8,0.3273453093812375,0.4929133333333333,0.7450833333333332,0.654690618762475
F6,MonkeyB_Session10,Object3,Event1,4,9,-0.07,0.492,0.5433333333333334,8,0.4131736526946107,0.4940266666666668,0.7533333333333334,0.7050185343598517
F6,MonkeyB_Session10,Object3,Event1,5,10,-0.05,0.422,0.3833333333333334,8,0.7085828343313373,0.5137666666666667,0.7799999999999999,0.8397838469402659
F6,MonkeyB_Session10,Object3,Event1,6,11,-0.03,0.526,0.5666666666666668,8,0.1976047904191616,0.51248,0.7784166666666666,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,7,12,-0.01,0.5386666666666666,0.558888888888889,8,0.2015968063872255,0.4836666666666667,0.7333333333333334,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,8,13,0.0099999999999999,0.5013333333333333,0.4155555555555556,8,0.4231536926147705,0.4847599999999999,0.7434999999999998,0.7050185343598517
F6,MonkeyB_Session10,Object3,Event1,9,14,0.03,0.5326666666666666,0.5388888888888889,8,0.0059880239520958,0.47234,0.7684166666666665,0.18363273453093712
F6,MonkeyB_Session10,Object3,Event1,10,15,0.0499999999999999,0.604,0.6166666666666667,8,0.0499001996007984,0.4713466666666667,0.7520833333333331,0.4590818363273453
F6,MonkeyB_Session10,Object3,Event1,11,16,0.07,0.5233333333333333,0.508888888888889,8,0.1936127744510978,0.4841733333333333,0.7566666666666667,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,12,17,0.0899999999999999,0.4126666666666667,0.4122222222222222,8,0.7285429141716567,0.4925666666666667,0.7768333333333332,0.8397838469402659
F6,MonkeyB_Session10,Object3,Event1,13,18,0.1099999999999999,0.6486666666666667,0.678888888888889,8,0.249500998003992,0.5104666666666667,0.7866666666666667,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,14,19,0.13,0.576,0.5666666666666668,8,0.2295409181636726,0.5003266666666667,0.7666666666666666,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,15,20,0.15,0.4906666666666667,0.5055555555555555,8,0.2255489021956087,0.5010866666666667,0.8017499999999999,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,16,21,0.1699999999999999,0.614,0.6444444444444444,8,0.1596806387225549,0.48054,0.7366666666666667,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,17,22,0.19,0.608,0.6233333333333334,8,0.1876247504990019,0.4931533333333334,0.77,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,18,23,0.21,0.5693333333333334,0.6344444444444445,8,0.3832335329341317,0.4815866666666666,0.7550833333333332,0.7050185343598517
F6,MonkeyB_Session10,Object3,Event1,19,24,0.2299999999999999,0.6433333333333333,0.7133333333333334,8,0.0399201596806387,0.4731133333333333,0.7417499999999999,0.45908183632734506
F6,MonkeyB_Session10,Object3,Event1,20,25,0.25,0.5466666666666666,0.5655555555555556,8,0.1736526946107784,0.4975,0.7866666666666667,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,21,26,0.27,0.4873333333333333,0.4633333333333334,8,0.1337325349301397,0.49836,0.7600000000000001,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,22,27,0.29,0.4466666666666666,0.4211111111111112,8,0.4291417165668663,0.4923733333333333,0.758583333333333,0.7050185343598517
F6,MonkeyB_Session10,Object3,Event1,23,28,0.31,0.4599999999999999,0.4333333333333333,8,0.2774451097804391,0.4826999999999999,0.7484166666666666,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,24,29,0.33,0.4813333333333334,0.4455555555555556,8,0.4650698602794411,0.49474,0.7517499999999999,0.7376970197535961
F6,MonkeyB_Session10,Object3,Event1,25,30,0.35,0.5026666666666667,0.5055555555555556,8,0.6187624750499002,0.4880666666666667,0.7333333333333334,0.8238657819496142
F6,MonkeyB_Session10,Object3,Event1,26,31,0.37,0.5573333333333332,0.5644444444444444,8,0.5848303393213573,0.4955066666666666,0.7750833333333333,0.8238657819496142
F6,MonkeyB_Session10,Object3,Event1,27,32,0.3899999999999999,0.4326666666666666,0.3622222222222222,8,0.8043912175648703,0.4778066666666666,0.7717499999999999,0.8605115350693961
F6,MonkeyB_Session10,Object3,Event1,28,33,0.41,0.3786666666666666,0.3277777777777778,8,0.9500998003992016,0.4972066666666667,0.7736666666666663,0.9620758483033932
F6,MonkeyB_Session10,Object3,Event1,29,34,0.43,0.4686666666666666,0.4544444444444445,8,0.9500998003992016,0.4987333333333333,0.7533333333333333,0.9620758483033932
F6,MonkeyB_Session10,Object3,Event1,30,35,0.45,0.5199999999999999,0.5233333333333334,8,0.6626746506986028,0.5101333333333333,0.7884166666666665,0.8238657819496142
F6,MonkeyB_Session10,Object3,Event1,31,36,0.47,0.506,0.5177777777777778,8,0.6586826347305389,0.4962533333333333,0.7685833333333332,0.8238657819496142
F6,MonkeyB_Session10,Object3,Event1,32,37,0.49,0.6606666666666666,0.7277777777777779,8,0.281437125748503,0.4886866666666666,0.7634999999999998,0.6164813230681494
F6,MonkeyB_Session10,Object3,Event1,33,38,0.51,0.294,0.2355555555555555,8,0.9620758483033932,0.53038,0.8050833333333333,0.9620758483033932
F6,MonkeyB_Session10,Object3,Event1,34,39,0.53,0.4499999999999999,0.4388888888888889,8,0.8043912175648703,0.4903866666666666,0.7450833333333332,0.8605115350693961
F6,MonkeyB_Session10,Object3,Event1,35,40,0.55,0.542,0.5733333333333333,8,0.2734530938123752,0.49762,0.7666666666666667,0.6164813230681494
